timeperiod,district,object-id,health-centres-count,total-tender-awarded-value,sum-aged-population,sum-young-population,sum-population,avg-electricity,piped-hhds-pct,nosanitation-hhds-pct,workers-affected-pct,pct-ncd,land-surface-temperature,land-surface-temperature-raster,heat-days-score,heat-hazard,exposure,vulnerability,government-response,total-tender-awarded-value-fy-cumsum,topsis-score,heat-risk-score
2022_06,DARRANG,18-325,129,0.0,54587.514,111966.654,1155604.501,9.188,5.102,12.999,85.43,3.61,3.0,LST_ASSAM_2022_06.tif,6.451,3.0,3.0,3.0,5.0,0.0,0.564,3.0
2022_07,DARRANG,18-325,129,0.0,54587.514,111966.654,1155604.501,9.188,5.102,12.999,85.43,3.61,1.0,LST_ASSAM_2022_07.tif,21.351,2.0,3.0,3.0,5.0,0.0,0.433,3.0
2022_08,DARRANG,18-325,129,0.0,54587.514,111966.654,1155604.501,9.188,5.102,12.999,85.43,3.61,3.0,LST_ASSAM_2022_08.tif,23.308,2.0,3.0,3.0,5.0,0.0,0.473,3.0
2022_09,DARRANG,18-325,129,0.0,54587.514,111966.654,1155604.501,9.188,5.102,12.999,85.43,3.61,4.0,LST_ASSAM_2022_09.tif,2.724,2.0,3.0,3.0,5.0,0.0,0.351,2.0
2022_10,DARRANG,18-325,129,0.0,54587.514,111966.654,1155604.501,9.188,5.102,12.999,85.43,3.61,3.0,LST_ASSAM_2022_10.tif,28.235,2.0,3.0,3.0,5.0,0.0,0.433,3.0
2022_11,DARRANG,18-325,129,0.0,54587.514,111966.654,1155604.501,9.188,5.102,12.999,85.43,3.61,5.0,LST_ASSAM_2022_11.tif,0.0,3.0,3.0,3.0,5.0,0.0,0.351,2.0
2022_12,DARRANG,18-325,129,0.0,54587.514,111966.654,1155604.501,9.188,5.102,12.999,85.43,3.61,5.0,LST_ASSAM_2022_12.tif,0.0,3.0,3.0,3.0,5.0,0.0,0.351,2.0
2023_01,DARRANG,18-325,129,0.0,56778.169,113187.799,1170309.047,9.188,5.102,12.999,85.43,3.61,5.0,LST_ASSAM_2023_01.tif,0.0,2.0,3.0,3.0,5.0,0.0,0.351,2.0
2023_02,DARRANG,18-325,129,0.0,56778.169,113187.799,1170309.047,9.188,5.102,12.999,85.43,3.61,4.0,LST_ASSAM_2023_02.tif,0.156,2.0,3.0,3.0,5.0,0.0,0.351,2.0
2023_03,DARRANG,18-325,129,0.0,56778.169,113187.799,1170309.047,9.188,5.102,12.999,85.43,3.61,2.0,LST_ASSAM_2023_03.tif,18.529,2.0,3.0,3.0,5.0,0.0,0.433,3.0
2023_04,DARRANG,18-325,129,0.0,56778.169,113187.799,1170309.047,9.188,5.102,12.999,85.43,3.61,1.0,LST_ASSAM_2023_04.tif,1.857,2.0,3.0,3.0,5.0,0.0,0.351,2.0
2023_05,DARRANG,18-325,129,0.0,56778.169,113187.799,1170309.047,9.188,5.102,12.999,85.43,3.61,2.0,LST_ASSAM_2023_05.tif,4.403,2.0,3.0,3.0,5.0,0.0,0.433,3.0
2023_06,DARRANG,18-325,129,0.0,56778.169,113187.799,1170309.047,9.188,5.102,12.999,85.43,3.61,4.0,LST_ASSAM_2023_06.tif,29.884,2.0,3.0,3.0,5.0,0.0,0.473,3.0
2023_07,DARRANG,18-325,129,0.0,56778.169,113187.799,1170309.047,9.188,5.102,12.999,85.43,3.61,4.0,LST_ASSAM_2023_07.tif,21.249,2.0,3.0,3.0,5.0,0.0,0.433,3.0
2023_08,DARRANG,18-325,129,0.0,56778.169,113187.799,1170309.047,9.188,5.102,12.999,85.43,3.61,3.0,LST_ASSAM_2023_08.tif,16.719,2.0,3.0,3.0,5.0,0.0,0.433,3.0
2023_09,DARRANG,18-325,129,0.0,56778.169,113187.799,1170309.047,9.188,5.102,12.999,85.43,3.61,4.0,LST_ASSAM_2023_09.tif,34.316,2.0,3.0,3.0,5.0,0.0,0.433,3.0
2023_10,DARRANG,18-325,129,0.0,56778.169,113187.799,1170309.047,9.188,5.102,12.999,85.43,3.61,4.0,LST_ASSAM_2023_10.tif,30.298,2.0,3.0,3.0,5.0,0.0,0.473,3.0
2023_11,DARRANG,18-325,129,0.0,56778.169,113187.799,1170309.047,9.188,5.102,12.999,85.43,3.61,5.0,LST_ASSAM_2023_11.tif,0.776,2.0,3.0,3.0,5.0,0.0,0.433,3.0
2023_12,DARRANG,18-325,129,0.0,56778.169,113187.799,1170309.047,9.188,5.102,12.999,85.43,3.61,5.0,LST_ASSAM_2023_12.tif,0.0,3.0,3.0,3.0,5.0,0.0,0.351,2.0
2024_01,DARRANG,18-325,129,0.0,58968.824,114408.944,1185013.593,9.188,5.102,12.999,85.43,3.61,5.0,LST_ASSAM_2024_01.tif,0.0,3.0,3.0,3.0,5.0,0.0,0.351,2.0
2024_02,DARRANG,18-325,129,0.0,58968.824,114408.944,1185013.593,9.188,5.102,12.999,85.43,3.61,4.0,LST_ASSAM_2024_02.tif,0.0,3.0,3.0,3.0,5.0,0.0,0.351,2.0
2024_03,DARRANG,18-325,129,0.0,58968.824,114408.944,1185013.593,9.188,5.102,12.999,85.43,3.61,3.0,LST_ASSAM_2024_03.tif,24.714,2.0,3.0,3.0,5.0,0.0,0.433,3.0
2024_04,DARRANG,18-325,129,0.0,58968.824,114408.944,1185013.593,9.188,5.102,12.999,85.43,3.61,2.0,LST_ASSAM_2024_04.tif,0.089,3.0,3.0,3.0,5.0,0.0,0.351,2.0
2024_05,DARRANG,18-325,129,0.0,58968.824,114408.944,1185013.593,9.188,5.102,12.999,85.43,3.61,3.0,LST_ASSAM_2024_05.tif,23.102,2.0,3.0,3.0,5.0,0.0,0.433,3.0
2024_06,DARRANG,18-325,129,0.0,58968.824,114408.944,1185013.593,9.188,5.102,12.999,85.43,3.61,1.0,LST_ASSAM_2024_06.tif,29.51,2.0,3.0,3.0,5.0,0.0,0.433,3.0
2024_07,DARRANG,18-325,129,0.0,58968.824,114408.944,1185013.593,9.188,5.102,12.999,85.43,3.61,2.0,LST_ASSAM_2024_07.tif,32.067,2.0,3.0,3.0,5.0,0.0,0.433,3.0
2024_08,DARRANG,18-325,129,0.0,58968.824,114408.944,1185013.593,9.188,5.102,12.999,85.43,3.61,3.0,LST_ASSAM_2024_08.tif,16.559,2.0,3.0,3.0,5.0,0.0,0.433,3.0
2024_09,DARRANG,18-325,129,0.0,58968.824,114408.944,1185013.593,9.188,5.102,12.999,85.43,3.61,5.0,LST_ASSAM_2024_09.tif,35.548,2.0,3.0,3.0,5.0,0.0,0.473,3.0
2024_10,DARRANG,18-325,129,0.0,58968.824,114408.944,1185013.593,9.188,5.102,12.999,85.43,3.61,3.0,LST_ASSAM_2024_10.tif,21.381,2.0,3.0,3.0,5.0,0.0,0.433,3.0
2024_11,DARRANG,18-325,129,0.0,58968.824,114408.944,1185013.593,9.188,5.102,12.999,85.43,3.61,4.0,LST_ASSAM_2024_11.tif,2.759,2.0,3.0,3.0,5.0,0.0,0.433,3.0
2024_12,DARRANG,18-325,129,0.0,58968.824,114408.944,1185013.593,9.188,5.102,12.999,85.43,3.61,3.0,LST_ASSAM_2024_12.tif,0.0,3.0,3.0,3.0,5.0,0.0,0.351,2.0
2025_01,DARRANG,18-325,129,0.0,61159.479,115630.089,1199718.139,9.188,5.102,12.999,85.43,3.61,4.0,LST_ASSAM_2025_01.tif,0.0,3.0,3.0,3.0,5.0,0.0,0.351,2.0
2025_02,DARRANG,18-325,129,0.0,61159.479,115630.089,1199718.139,9.188,5.102,12.999,85.43,3.61,3.0,LST_ASSAM_2025_02.tif,0.0,2.0,3.0,3.0,5.0,0.0,0.351,2.0
2025_03,DARRANG,18-325,129,0.0,61159.479,115630.089,1199718.139,9.188,5.102,12.999,85.43,3.61,3.0,LST_ASSAM_2025_03.tif,26.14,2.0,3.0,3.0,5.0,0.0,0.433,3.0
2025_04,DARRANG,18-325,129,0.0,61159.479,115630.089,1199718.139,9.188,5.102,12.999,85.43,3.61,3.0,LST_ASSAM_2025_04.tif,0.435,3.0,3.0,3.0,5.0,0.0,0.473,3.0
2025_05,DARRANG,18-325,129,0.0,61159.479,115630.089,1199718.139,9.188,5.102,12.999,85.43,3.61,3.0,LST_ASSAM_2025_05.tif,4.438,2.0,3.0,3.0,5.0,0.0,0.351,2.0
2025_06,DARRANG,18-325,129,0.0,61159.479,115630.089,1199718.139,9.188,5.102,12.999,85.43,3.61,4.0,LST_ASSAM_2025_06.tif,41.249,2.0,3.0,3.0,5.0,0.0,0.473,3.0
2025_07,DARRANG,18-325,129,0.0,61159.479,115630.089,1199718.139,9.188,5.102,12.999,85.43,3.61,4.0,LST_ASSAM_2025_07.tif,22.005,2.0,3.0,3.0,5.0,0.0,0.433,3.0
2025_08,DARRANG,18-325,129,0.0,61159.479,115630.089,1199718.139,9.188,5.102,12.999,85.43,3.61,4.0,LST_ASSAM_2025_08.tif,5.867,2.0,3.0,3.0,5.0,0.0,0.433,3.0
2025_09,DARRANG,18-325,129,0.0,61159.479,115630.089,1199718.139,9.188,5.102,12.999,85.43,3.61,4.0,LST_ASSAM_2025_09.tif,18.144,2.0,3.0,3.0,5.0,0.0,0.433,3.0
2025_10,DARRANG,18-325,129,0.0,61159.479,115630.089,1199718.139,9.188,5.102,12.999,85.43,3.61,5.0,LST_ASSAM_2025_10.tif,39.027,1.0,3.0,3.0,5.0,0.0,0.351,2.0
2025_11,DARRANG,18-325,129,0.0,61159.479,115630.089,1199718.139,9.188,5.102,12.999,85.43,3.61,5.0,LST_ASSAM_2025_11.tif,2.059,3.0,3.0,3.0,5.0,0.0,0.473,3.0
2025_12,DARRANG,18-325,129,0.0,61159.479,115630.089,1199718.139,9.188,5.102,12.999,85.43,3.61,4.0,LST_ASSAM_2025_12.tif,0.0,3.0,3.0,3.0,5.0,0.0,0.351,2.0
2026_01,DARRANG,18-325,129,0.0,63350.134,116851.234,1214422.685,9.188,5.102,12.999,85.43,3.61,4.0,LST_ASSAM_2026_01.tif,0.0,3.0,3.0,3.0,5.0,0.0,0.351,2.0
2026_02,DARRANG,18-325,129,0.0,63350.134,116851.234,1214422.685,9.188,5.102,12.999,85.43,3.61,3.0,LST_ASSAM_2026_02.tif,3.444,2.0,3.0,3.0,5.0,0.0,0.351,2.0
2026_03,DARRANG,18-325,129,0.0,63350.134,116851.234,1214422.685,9.188,5.102,12.999,85.43,3.61,2.0,LST_ASSAM_2026_03.tif,15.93,2.0,3.0,3.0,5.0,0.0,0.433,3.0
2026_04,DARRANG,18-325,129,0.0,63350.134,116851.234,1214422.685,9.188,5.102,12.999,85.43,3.61,2.0,LST_ASSAM_2026_04.tif,0.0,3.0,3.0,3.0,5.0,0.0,0.467,3.0
2026_05,DARRANG,18-325,129,0.0,63350.134,116851.234,1214422.685,9.188,5.102,12.999,85.43,3.61,4.0,LST_ASSAM_2026_05.tif,0.0,3.0,3.0,3.0,5.0,0.0,0.653,4.0
2021_04,DHEMAJI,18-308,73,0.0,31350.03,63338.127,694960.811,7.045,2.258,20.872,77.87,3.948,4.0,LST_ASSAM_2021_04.tif,0.25,3.0,2.0,3.0,5.0,0.0,0.356,2.0
2021_05,DHEMAJI,18-308,73,0.0,31350.03,63338.127,694960.811,7.045,2.258,20.872,77.87,3.948,4.0,LST_ASSAM_2021_05.tif,9.459,2.0,2.0,3.0,5.0,0.0,0.299,2.0
2021_06,DHEMAJI,18-308,73,0.0,31350.03,63338.127,694960.811,7.045,2.258,20.872,77.87,3.948,2.0,LST_ASSAM_2021_06.tif,26.762,3.0,2.0,3.0,5.0,0.0,0.551,3.0
2021_07,DHEMAJI,18-308,73,0.0,31350.03,63338.127,694960.811,7.045,2.258,20.872,77.87,3.948,4.0,LST_ASSAM_2021_07.tif,17.59,3.0,2.0,3.0,5.0,0.0,0.551,3.0
2021_08,DHEMAJI,18-308,73,0.0,31350.03,63338.127,694960.811,7.045,2.258,20.872,77.87,3.948,4.0,LST_ASSAM_2021_08.tif,11.464,4.0,2.0,3.0,5.0,0.0,0.684,4.0
2021_09,DHEMAJI,18-308,73,0.0,31350.03,63338.127,694960.811,7.045,2.258,20.872,77.87,3.948,5.0,LST_ASSAM_2021_09.tif,8.029,1.0,2.0,3.0,5.0,0.0,0.345,2.0
2021_10,DHEMAJI,18-308,73,0.0,31350.03,63338.127,694960.811,7.045,2.258,20.872,77.87,3.948,5.0,LST_ASSAM_2021_10.tif,50.71,2.0,2.0,3.0,5.0,0.0,0.463,3.0
2021_11,DHEMAJI,18-308,73,0.0,31350.03,63338.127,694960.811,7.045,2.258,20.872,77.87,3.948,4.0,LST_ASSAM_2021_11.tif,0.0,3.0,2.0,3.0,5.0,0.0,0.345,2.0
2021_12,DHEMAJI,18-308,73,0.0,31350.03,63338.127,694960.811,7.045,2.258,20.872,77.87,3.948,4.0,LST_ASSAM_2021_12.tif,0.667,5.0,2.0,3.0,5.0,0.0,0.764,4.0
2022_01,DHEMAJI,18-308,73,0.0,32532.86,63721.898,701395.177,7.045,2.258,20.872,77.87,3.948,3.0,LST_ASSAM_2022_01.tif,2.367,4.0,2.0,3.0,5.0,0.0,0.551,3.0
2022_02,DHEMAJI,18-308,73,0.0,32532.86,63721.898,701395.177,7.045,2.258,20.872,77.87,3.948,4.0,LST_ASSAM_2022_02.tif,2.983,4.0,2.0,3.0,5.0,0.0,0.551,3.0
2022_03,DHEMAJI,18-308,73,0.0,32532.86,63721.898,701395.177,7.045,2.258,20.872,77.87,3.948,3.0,LST_ASSAM_2022_03.tif,57.945,2.0,2.0,3.0,5.0,0.0,0.463,3.0
2022_04,DHEMAJI,18-308,73,0.0,32532.86,63721.898,701395.177,7.045,2.258,20.872,77.87,3.948,2.0,LST_ASSAM_2022_04.tif,0.0,3.0,2.0,3.0,5.0,0.0,0.345,2.0
2022_05,DHEMAJI,18-308,73,4559548.0,32532.86,63721.898,701395.177,7.045,2.258,20.872,77.87,3.948,4.0,LST_ASSAM_2022_05.tif,5.962,5.0,2.0,3.0,2.0,4559548.0,0.668,4.0
2022_06,DHEMAJI,18-308,73,0.0,32532.86,63721.898,701395.177,7.045,2.258,20.872,77.87,3.948,2.0,LST_ASSAM_2022_06.tif,5.939,3.0,2.0,3.0,2.0,4559548.0,0.444,3.0
2022_07,DHEMAJI,18-308,73,0.0,32532.86,63721.898,701395.177,7.045,2.258,20.872,77.87,3.948,4.0,LST_ASSAM_2022_07.tif,22.733,2.0,2.0,3.0,4.0,4559548.0,0.381,2.0
2022_08,DHEMAJI,18-308,73,0.0,32532.86,63721.898,701395.177,7.045,2.258,20.872,77.87,3.948,2.0,LST_ASSAM_2022_08.tif,30.717,4.0,2.0,3.0,5.0,4559548.0,0.764,4.0
2022_09,DHEMAJI,18-308,73,9724355.7,32532.86,63721.898,701395.177,7.045,2.258,20.872,77.87,3.948,3.0,LST_ASSAM_2022_09.tif,2.856,2.0,2.0,3.0,4.0,14283903.7,0.297,2.0
2022_10,DHEMAJI,18-308,73,0.0,32532.86,63721.898,701395.177,7.045,2.258,20.872,77.87,3.948,3.0,LST_ASSAM_2022_10.tif,27.839,2.0,2.0,3.0,4.0,14283903.7,0.381,2.0
2022_11,DHEMAJI,18-308,73,0.0,32532.86,63721.898,701395.177,7.045,2.258,20.872,77.87,3.948,4.0,LST_ASSAM_2022_11.tif,0.0,3.0,2.0,3.0,4.0,14283903.7,0.297,2.0
2022_12,DHEMAJI,18-308,73,0.0,32532.86,63721.898,701395.177,7.045,2.258,20.872,77.87,3.948,4.0,LST_ASSAM_2022_12.tif,0.583,5.0,2.0,3.0,5.0,14283903.7,0.764,4.0
2023_01,DHEMAJI,18-308,73,0.0,33715.69,64105.669,707829.543,7.045,2.258,20.872,77.87,3.948,4.0,LST_ASSAM_2023_01.tif,2.718,5.0,2.0,3.0,5.0,14283903.7,0.764,4.0
2023_02,DHEMAJI,18-308,73,0.0,33715.69,64105.669,707829.543,7.045,2.258,20.872,77.87,3.948,3.0,LST_ASSAM_2023_02.tif,9.665,5.0,2.0,3.0,5.0,14283903.7,0.764,4.0
2023_03,DHEMAJI,18-308,73,0.0,33715.69,64105.669,707829.543,7.045,2.258,20.872,77.87,3.948,2.0,LST_ASSAM_2023_03.tif,21.818,2.0,2.0,3.0,5.0,14283903.7,0.425,3.0
2023_04,DHEMAJI,18-308,73,0.0,33715.69,64105.669,707829.543,7.045,2.258,20.872,77.87,3.948,2.0,LST_ASSAM_2023_04.tif,0.407,2.0,2.0,3.0,5.0,0.0,0.345,2.0
2023_05,DHEMAJI,18-308,73,0.0,33715.69,64105.669,707829.543,7.045,2.258,20.872,77.87,3.948,2.0,LST_ASSAM_2023_05.tif,4.384,2.0,2.0,3.0,5.0,0.0,0.425,3.0
2023_06,DHEMAJI,18-308,73,0.0,33715.69,64105.669,707829.543,7.045,2.258,20.872,77.87,3.948,2.0,LST_ASSAM_2023_06.tif,35.709,3.0,2.0,3.0,5.0,0.0,0.642,4.0
2023_07,DHEMAJI,18-308,73,0.0,33715.69,64105.669,707829.543,7.045,2.258,20.872,77.87,3.948,3.0,LST_ASSAM_2023_07.tif,17.953,2.0,2.0,3.0,5.0,0.0,0.425,3.0
2023_08,DHEMAJI,18-308,73,0.0,33715.69,64105.669,707829.543,7.045,2.258,20.872,77.87,3.948,3.0,LST_ASSAM_2023_08.tif,15.564,2.0,2.0,3.0,5.0,0.0,0.425,3.0
2023_09,DHEMAJI,18-308,73,0.0,33715.69,64105.669,707829.543,7.045,2.258,20.872,77.87,3.948,5.0,LST_ASSAM_2023_09.tif,34.072,2.0,2.0,3.0,5.0,0.0,0.425,3.0
2023_10,DHEMAJI,18-308,73,0.0,33715.69,64105.669,707829.543,7.045,2.258,20.872,77.87,3.948,4.0,LST_ASSAM_2023_10.tif,36.77,3.0,2.0,3.0,5.0,0.0,0.642,4.0
2023_11,DHEMAJI,18-308,73,0.0,33715.69,64105.669,707829.543,7.045,2.258,20.872,77.87,3.948,4.0,LST_ASSAM_2023_11.tif,0.931,2.0,2.0,3.0,5.0,0.0,0.425,3.0
2023_12,DHEMAJI,18-308,73,0.0,33715.69,64105.669,707829.543,7.045,2.258,20.872,77.87,3.948,5.0,LST_ASSAM_2023_12.tif,0.0,3.0,2.0,3.0,5.0,0.0,0.345,2.0
2024_01,DHEMAJI,18-308,73,0.0,34898.52,64489.44,714263.909,7.045,2.258,20.872,77.87,3.948,4.0,LST_ASSAM_2024_01.tif,2.0,5.0,2.0,3.0,5.0,0.0,0.764,4.0
2024_02,DHEMAJI,18-308,73,0.0,34898.52,64489.44,714263.909,7.045,2.258,20.872,77.87,3.948,3.0,LST_ASSAM_2024_02.tif,1.417,5.0,2.0,3.0,5.0,0.0,0.764,4.0
2024_03,DHEMAJI,18-308,73,143131000.0,34898.52,64489.44,714263.909,7.045,2.258,20.872,77.87,3.948,2.0,LST_ASSAM_2024_03.tif,25.924,3.0,2.0,3.0,4.0,143131000.0,0.519,3.0
2024_04,DHEMAJI,18-308,73,0.0,34898.52,64489.44,714263.909,7.045,2.258,20.872,77.87,3.948,1.0,LST_ASSAM_2024_04.tif,0.0,3.0,2.0,3.0,5.0,0.0,0.345,2.0
2024_05,DHEMAJI,18-308,73,0.0,34898.52,64489.44,714263.909,7.045,2.258,20.872,77.87,3.948,3.0,LST_ASSAM_2024_05.tif,17.117,1.0,2.0,3.0,5.0,0.0,0.345,2.0
2024_06,DHEMAJI,18-308,73,0.0,34898.52,64489.44,714263.909,7.045,2.258,20.872,77.87,3.948,3.0,LST_ASSAM_2024_06.tif,28.593,2.0,2.0,3.0,5.0,0.0,0.425,3.0
2024_07,DHEMAJI,18-308,73,0.0,34898.52,64489.44,714263.909,7.045,2.258,20.872,77.87,3.948,4.0,LST_ASSAM_2024_07.tif,24.021,1.0,2.0,3.0,5.0,0.0,0.345,2.0
2024_08,DHEMAJI,18-308,73,0.0,34898.52,64489.44,714263.909,7.045,2.258,20.872,77.87,3.948,4.0,LST_ASSAM_2024_08.tif,25.38,4.0,2.0,3.0,5.0,0.0,0.684,4.0
2024_09,DHEMAJI,18-308,73,0.0,34898.52,64489.44,714263.909,7.045,2.258,20.872,77.87,3.948,4.0,LST_ASSAM_2024_09.tif,40.387,3.0,2.0,3.0,5.0,0.0,0.642,4.0
2024_10,DHEMAJI,18-308,73,0.0,34898.52,64489.44,714263.909,7.045,2.258,20.872,77.87,3.948,3.0,LST_ASSAM_2024_10.tif,21.179,2.0,2.0,3.0,5.0,0.0,0.425,3.0
2024_11,DHEMAJI,18-308,73,0.0,34898.52,64489.44,714263.909,7.045,2.258,20.872,77.87,3.948,4.0,LST_ASSAM_2024_11.tif,4.328,4.0,2.0,3.0,5.0,0.0,0.684,4.0
2024_12,DHEMAJI,18-308,73,0.0,34898.52,64489.44,714263.909,7.045,2.258,20.872,77.87,3.948,4.0,LST_ASSAM_2024_12.tif,0.0,3.0,2.0,3.0,5.0,0.0,0.345,2.0
2025_01,DHEMAJI,18-308,73,0.0,36081.35,64873.211,720698.275,7.045,2.258,20.872,77.87,3.948,4.0,LST_ASSAM_2025_01.tif,0.0,3.0,2.0,3.0,5.0,0.0,0.345,2.0
2025_02,DHEMAJI,18-308,73,3600000.0,36081.35,64873.211,720698.275,7.045,2.258,20.872,77.87,3.948,3.0,LST_ASSAM_2025_02.tif,2.083,5.0,2.0,3.0,5.0,3600000.0,0.764,4.0
2025_03,DHEMAJI,18-308,73,0.0,36081.35,64873.211,720698.275,7.045,2.258,20.872,77.87,3.948,2.0,LST_ASSAM_2025_03.tif,20.502,2.0,2.0,3.0,5.0,3600000.0,0.425,3.0
2025_04,DHEMAJI,18-308,73,1800000.0,36081.35,64873.211,720698.275,7.045,2.258,20.872,77.87,3.948,2.0,LST_ASSAM_2025_04.tif,0.0,2.0,2.0,3.0,4.0,1800000.0,0.297,2.0
2025_05,DHEMAJI,18-308,73,0.0,36081.35,64873.211,720698.275,7.045,2.258,20.872,77.87,3.948,4.0,LST_ASSAM_2025_05.tif,6.269,3.0,2.0,3.0,4.0,1800000.0,0.423,3.0
2025_06,DHEMAJI,18-308,73,7921167.76,36081.35,64873.211,720698.275,7.045,2.258,20.872,77.87,3.948,4.0,LST_ASSAM_2025_06.tif,46.249,3.0,2.0,3.0,3.0,9721167.76,0.58,3.0
2025_07,DHEMAJI,18-308,73,0.0,36081.35,64873.211,720698.275,7.045,2.258,20.872,77.87,3.948,2.0,LST_ASSAM_2025_07.tif,29.247,3.0,2.0,3.0,4.0,9721167.76,0.519,3.0
2025_08,DHEMAJI,18-308,73,9000000.0,36081.35,64873.211,720698.275,7.045,2.258,20.872,77.87,3.948,4.0,LST_ASSAM_2025_08.tif,6.137,2.0,2.0,3.0,3.0,18721167.76,0.333,2.0
2025_09,DHEMAJI,18-308,73,0.0,36081.35,64873.211,720698.275,7.045,2.258,20.872,77.87,3.948,4.0,LST_ASSAM_2025_09.tif,21.058,3.0,2.0,3.0,4.0,18721167.76,0.519,3.0
2025_10,DHEMAJI,18-308,73,0.0,36081.35,64873.211,720698.275,7.045,2.258,20.872,77.87,3.948,3.0,LST_ASSAM_2025_10.tif,43.535,2.0,2.0,3.0,4.0,18721167.76,0.423,3.0
2025_11,DHEMAJI,18-308,73,0.0,36081.35,64873.211,720698.275,7.045,2.258,20.872,77.87,3.948,5.0,LST_ASSAM_2025_11.tif,4.256,5.0,2.0,3.0,4.0,18721167.76,0.745,4.0
2025_12,DHEMAJI,18-308,73,0.0,36081.35,64873.211,720698.275,7.045,2.258,20.872,77.87,3.948,4.0,LST_ASSAM_2025_12.tif,0.0,3.0,2.0,3.0,5.0,18721167.76,0.345,2.0
2026_01,DHEMAJI,18-308,73,0.0,37264.18,65256.982,727132.642,7.045,2.258,20.872,77.87,3.948,3.0,LST_ASSAM_2026_01.tif,0.167,4.0,2.0,3.0,5.0,18721167.76,0.551,3.0
2026_02,DHEMAJI,18-308,73,0.0,37264.18,65256.982,727132.642,7.045,2.258,20.872,77.87,3.948,4.0,LST_ASSAM_2026_02.tif,17.872,5.0,2.0,3.0,5.0,18721167.76,0.764,4.0
2026_03,DHEMAJI,18-308,73,0.0,37264.18,65256.982,727132.642,7.045,2.258,20.872,77.87,3.948,5.0,LST_ASSAM_2026_03.tif,29.091,4.0,2.0,3.0,5.0,18721167.76,0.684,4.0
2026_04,DHEMAJI,18-308,73,0.0,37264.18,65256.982,727132.642,7.045,2.258,20.872,77.87,3.948,5.0,LST_ASSAM_2026_04.tif,0.0,3.0,2.0,3.0,5.0,0.0,0.414,3.0
2026_05,DHEMAJI,18-308,73,4999500.0,37264.18,65256.982,727132.642,7.045,2.258,20.872,77.87,3.948,4.0,LST_ASSAM_2026_05.tif,0.0,3.0,2.0,3.0,4.0,4999500.0,0.546,3.0
2021_04,DHUBRI,18-301,151,0.0,40764.694,106665.507,1359043.115,7.528,1.185,25.006,78.55,4.425,1.0,LST_ASSAM_2021_04.tif,0.583,3.0,3.0,2.0,5.0,0.0,0.318,2.0
2021_05,DHUBRI,18-301,151,0.0,40764.694,106665.507,1359043.115,7.528,1.185,25.006,78.55,4.425,1.0,LST_ASSAM_2021_05.tif,11.238,2.0,3.0,2.0,5.0,0.0,0.254,2.0
2021_06,DHUBRI,18-301,151,0.0,40764.694,106665.507,1359043.115,7.528,1.185,25.006,78.55,4.425,4.0,LST_ASSAM_2021_06.tif,27.821,4.0,3.0,2.0,5.0,0.0,0.655,4.0
2021_07,DHUBRI,18-301,151,0.0,40764.694,106665.507,1359043.115,7.528,1.185,25.006,78.55,4.425,3.0,LST_ASSAM_2021_07.tif,14.964,3.0,3.0,2.0,5.0,0.0,0.528,3.0
2021_08,DHUBRI,18-301,151,0.0,40764.694,106665.507,1359043.115,7.528,1.185,25.006,78.55,4.425,2.0,LST_ASSAM_2021_08.tif,7.655,2.0,3.0,2.0,5.0,0.0,0.404,3.0
2021_09,DHUBRI,18-301,151,0.0,40764.694,106665.507,1359043.115,7.528,1.185,25.006,78.55,4.425,2.0,LST_ASSAM_2021_09.tif,17.488,3.0,3.0,2.0,5.0,0.0,0.528,3.0
2021_10,DHUBRI,18-301,151,0.0,40764.694,106665.507,1359043.115,7.528,1.185,25.006,78.55,4.425,3.0,LST_ASSAM_2021_10.tif,53.845,3.0,3.0,2.0,5.0,0.0,0.616,4.0
2021_11,DHUBRI,18-301,151,0.0,40764.694,106665.507,1359043.115,7.528,1.185,25.006,78.55,4.425,4.0,LST_ASSAM_2021_11.tif,0.0,3.0,3.0,2.0,5.0,0.0,0.326,2.0
2021_12,DHUBRI,18-301,151,0.0,40764.694,106665.507,1359043.115,7.528,1.185,25.006,78.55,4.425,4.0,LST_ASSAM_2021_12.tif,0.0,3.0,3.0,2.0,5.0,0.0,0.326,2.0
2022_01,DHUBRI,18-301,151,0.0,42574.632,108187.3,1380036.34,7.528,1.185,25.006,78.55,4.425,5.0,LST_ASSAM_2022_01.tif,0.0,3.0,3.0,2.0,5.0,0.0,0.326,2.0
2022_02,DHUBRI,18-301,151,0.0,42574.632,108187.3,1380036.34,7.528,1.185,25.006,78.55,4.425,4.0,LST_ASSAM_2022_02.tif,0.0,3.0,3.0,2.0,5.0,0.0,0.326,2.0
2022_03,DHUBRI,18-301,151,0.0,42574.632,108187.3,1380036.34,7.528,1.185,25.006,78.55,4.425,4.0,LST_ASSAM_2022_03.tif,67.0,3.0,3.0,2.0,5.0,0.0,0.616,4.0
2022_04,DHUBRI,18-301,151,9998000.0,42574.632,108187.3,1380036.34,7.528,1.185,25.006,78.55,4.425,2.0,LST_ASSAM_2022_04.tif,0.417,3.0,3.0,2.0,1.0,9998000.0,0.112,1.0
2022_05,DHUBRI,18-301,151,0.0,42574.632,108187.3,1380036.34,7.528,1.185,25.006,78.55,4.425,2.0,LST_ASSAM_2022_05.tif,6.798,5.0,3.0,2.0,1.0,9998000.0,0.61,4.0
